"UACE10","GEOID10","NAME10","state","ALAND10","agency_voms","mode_voms","total_facilities","per_facilities_prior1980","per_facilities_prior2000","bin_bus","bin_demandresponse","bin_light_commuterail","bin_ferry","bin_directly_operated","bin_purchased_transportation","fare_revenues_earned","total_operating_expenses","cost_per_hour","train_miles","train_hours","passengers_per_hour","passenger_miles"
"75664","75664","Rochester, NY","NY",840116219,263,204,6,50,83.3333333333333,3,2,0,0,3,1,22126216,82601225,370.771,0,0,47.4997,49016962
"75718","75718","Rockford, IL","IL",395844187,51,27,4,0,25,1,2,0,0,3,0,1274724,17103717,252.6864,0,0,20.9184,7679621
"75745","75745","Rock Hill, SC","SC",248237297,16,16,0,0,0,0,1,0,0,1,0,69296,621268,40.7362,0,0,1.8198,0
"75772","75772","Rockingham--Hamlet, NC","NC",64496392,12,12,0,0,0,0,2,0,0,1,0,25061,571965,26.6526,0,0,1.7085,0
"75799","75799","Rockland, ME","ME",16207937,7,7,7,14.2857142857143,57.1428571428571,0,0,0,2,1,0,5230331,11080592,870.2947,0,0,36.5571,0
"75880","75880","Rock Springs, WY","WY",36384426,12,9,0,0,0,2,2,0,0,2,0,13832,679742,107.6455,0,0,5.6068,0
"75988","75988","Rocky Mount, NC","NC",119066983,26,19,1,0,0,1,1,0,0,0,2,294468,4414883,94.9382,0,0,14.2489,0
"76204","76204","Rome, GA","GA",123527897,37,31,4,25,100,1,1,0,0,2,0,802099,3327417,133.1347,0,0,37.7679,5119084
"76339","76339","Roseburg, OR","OR",49915180,26,16,0,0,0,3,2,0,0,0,3,154916,1689618,145.1536,0,0,12.7224,0
"76447","76447","Roswell, NM","NM",69920628,10,8,1,100,100,2,2,0,0,2,0,96804,1322440,69.2581,0,0,7.4598,0
"76501","76501","Roxboro, NC","NC",18954973,11,10,1,0,100,2,2,0,0,2,0,35499,825749,85.9414,0,0,4.1702,0
"76744","76744","Rupert, ID","ID",8140469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76798","76798","Rushville, IN","IN",10874864,5,5,1,100,100,0,2,0,0,1,0,7766,212635,155.7766,0,0,5.9846,0
"76852","76852","Russell, KS","KS",5348409,2,2,0,0,0,0,2,0,0,1,0,11668,75863,26.2139,0,0,4.8746,0
"76987","76987","Ruston, LA","LA",61521454,4,4,0,0,0,0,2,0,0,1,0,8894,291271,64.4262,0,0,2.0659,0
"77014","77014","Rutland, VT","VT",31801062,89,63,3,0,100,3,2,0,0,3,0,186608,6848347,173.9121,0,0,27.9734,0
"77068","77068","Sacramento, CA","CA",1220363301,258,161,81,7.40740740740741,56.7901234567901,12,11,1,0,9,14,33148191,230289512,3211.5425,1809659,103272,194.4456,129666459
"77149","77149","Saginaw, MI","MI",184544939,50,30,2,0,50,1,1,0,0,2,0,1158301,7713265,237.2218,0,0,13.3187,3822572
"77230","77230","St. Augustine, FL","FL",111506358,29,20,1,0,0,1,1,0,0,2,0,238868,3102588,104.0192,0,0,11.5283,0
"77338","77338","St. Cloud, MN","MN",130069194,54,27,4,25,75,2,1,0,0,3,0,1459521,14109166,341.1226,0,0,26.1742,6493044
"77446","77446","St. George, UT","UT",116463315,10,6,3,0,0,1,1,0,0,2,0,217240,1916227,112.9556,0,0,18.4757,0
"77527","77527","St. Helens, OR","OR",33753625,13,5,3,0,0,3,2,0,0,0,3,292987,1685045,237.7989,0,0,10.4904,0
"77581","77581","St. James, MN","MN",5030755,3,3,1,0,0,0,2,0,0,1,0,44696,398655,52.3513,0,0,3.5261,0
"77662","77662","St. Johns, MI","MI",10926372,25,25,2,0,0,0,2,0,0,1,0,89967,1640204,50.8811,0,0,1.7292,0
"77743","77743","St. Joseph, MO--KS","MO",108167372,16,16,3,0,100,1,0,0,0,1,0,293941,5408711,84.075,0,0,6.6462,0
"77770","77770","St. Louis, MO--IL","IL",2391270078,142,72,0,0,0,2,3,2,0,4,2,43665494,307777850,805.4822,3091802,132792,84.3025,241375189
"77770","77770","St. Louis, MO--IL","MO",2391270078,484,332,110,1.81818181818182,42.7272727272727,2,3,2,0,4,2,43665494,307777850,805.4822,3091802,132792,84.3025,241375189
"77824","77824","St. Martinville, LA","LA",12660340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78067","78067","Salamanca, NY","NY",8325595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78175","78175","Salem, NJ","NJ",7211796,16,16,0,0,0,0,2,0,0,0,1,4753,790981,70.0355,0,0,1.948,0
"78229","78229","Salem, OR","OR",196575692,137,54,5,20,40,1,2,0,0,1,2,2909098,33786611,260.4632,0,0,25.6733,13371519
"78256","78256","Salida, CO","CO",12694436,5,5,1,100,100,0,2,0,0,1,0,7156,232143,58.6368,0,0,3.7115,0
"78283","78283","Salina, KS","KS",59369348,45,27,1,0,0,2,2,0,0,2,0,232783,3141565,112.5292,0,0,10.3902,0
"78364","78364","Salisbury, MD--DE","MD",183197103,37,20,4,0,0,1,1,0,0,2,0,622904,6623154,155.4864,0,0,7.1056,7833543
"78418","78418","Sallisaw, OK","OK",13955414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78499","78499","Salt Lake City--West Valley City, UT","UT",719578929,1141,430,379,8.97097625329815,39.8416886543536,3,3,2,0,6,2,48503483,311049152,1188.559,4283888,210958,123.2361,355283691
"78553","78553","San Angelo, TX","TX",121493096,57,39,1,0,0,1,1,0,0,2,0,130362,5128008,161.8494,0,0,13.0048,2624059
"78580","78580","San Antonio, TX","TX",1547444342,933,384,47,21.2765957446809,59.5744680851064,1,3,0,0,2,3,22984946,222217513,307.664,0,0,33.1752,196044928
"78661","78661","San Diego, CA","CA",1900940129,969,689,166,7.2289156626506,48,4,3,2,0,2,9,117599014,387129155,2157.2005,3973623,209322,288.5224,585205370
"78769","78769","Sandusky, OH","OH",78142532,27,21,4,50,50,2,2,0,0,2,0,155103,2552482,166.4682,0,0,22.5653,0
"78823","78823","Sandy, OR","OR",8124063,7,3,1,0,0,3,2,0,0,0,3,85008,1408272,253.2103,0,0,19.5216,0
"78850","78850","Sanford, ME","ME",16760379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78877","78877","Sanford, NC","NC",74966077,14,14,0,0,0,0,2,0,0,1,0,53488,823431,31.5225,0,0,2.4575,0
"78904","78904","San Francisco--Oakland, CA","CA",1355894559,1006,588,129,77.1084337349398,100,13,9,5,2,13,19,934024783,2496783195,10421.1168,15880761,978099,1075.0238,3049222936
"79039","79039","San Jose, CA","CA",739510131,650,382,346,19.6531791907514,71.6763005780347,2,1,1,0,2,3,38129524,418667005,998.627,2284831,154367,85.9612,192366383
"79093","79093","San Juan, PR","PR",2245402437,118,84,22,0,100,20,17,1,1,36,4,35142737,182120179,6523.4154,618247,33338,509.7373,145103041
"79147","79147","San Luis Obispo, CA","CA",52769656,50,25,1,0,100,2,2,0,0,2,2,2356323,14559956,361.4425,0,0,51.771,14993971
"79201","79201","San Marcos, TX","TX",68789449,39,39,0,0,0,1,0,0,0,0,1,0,4157415,63.7953,0,0,45.1482,6914217
"79282","79282","Santa Barbara, CA","CA",144629173,93,93,5,50,100,2,1,0,0,2,1,9174384,29566055,374.5795,0,0,51.9627,26335131
"79309","79309","Santa Clarita, CA","CA",198801340,91,44,9,0,44.4444444444444,2,1,0,0,0,3,3285644,26339176,373.1204,0,0,29.9165,20577882
"79336","79336","Santa Cruz, CA","CA",151033577,103,63,10,10,70,2,1,0,0,3,0,9712532,45610145,505.0719,0,0,39.7705,29953581
"79363","79363","Santa Fe, NM","NM",137815959,36,30,3,0,66.6666666666667,2,2,0,0,4,0,404632,19847608,539.9644,0,0,19.9393,3007636
"79417","79417","Santa Maria, CA","CA",75467933,28,22,2,0,0,1,1,0,0,0,2,772628,5842017,175.6185,0,0,14.6723,2522514
"79498","79498","Santa Rosa, CA","CA",253830715,66,41,20,0,55,3,2,1,0,2,4,7442425,57725236,1359.5736,431022,15720,59.3215,34753435
"79606","79606","Sarasota--Bradenton, FL","FL",844393882,0,0,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
"79714","79714","Sault Ste. Marie, MI","MI",15146696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79768","79768","Savannah, GA","GA",430519775,83,49,15,0,6.66666666666667,1,2,0,1,3,1,5655498,24073935,349.7039,0,0,136.405,12460123
"79957","79957","Schuyler, NE","NE",6575865,1,1,0,0,0,0,2,0,0,1,0,5104,46122,27.7342,0,0,2.7787,0
"80092","80092","Scottsboro, AL","AL",28818592,6,6,0,0,0,0,2,0,0,1,0,20913,418250,40.6542,0,0,2.8524,0
"80227","80227","Scranton, PA","PA",442751975,79,39,5,0,20,3,3,0,0,4,2,2964505,26549082,457.4777,0,0,39.2168,11765527
"80362","80362","Seaside--Monterey, CA","CA",100210465,116,59,31,12.9032258064516,70.9677419354839,2,1,0,0,1,2,8715327,45378076,310.5209,0,0,29.2886,28763349
"80389","80389","Seattle, WA","WA",2615016464,3233,1649,537,100,100,11,9,5,3,19,10,397976860,1661520065,9729.1321,2808212,174867,1069.9946,1498325934
"80400","80400","Sebastian--Vero Beach South--Florida Ridge, FL","FL",250331278,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80605","80605","Seminole, OK","OK",8906494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80794","80794","Seymour, IN","IN",35077010,4,4,1,0,0,0,2,0,0,1,0,50786,388365,37.458,0,0,3.7719,0
"80929","80929","Shafter, CA","CA",9949746,9,9,0,0,0,0,2,0,0,1,0,35271,325476,95.5316,0,0,10.0484,0
"80985","80985","Shamokin--Mount Carmel, PA","PA",21239422,3,3,0,0,0,2,0,0,0,0,1,20358,301631,51.1239,0,0,5.5629,0
"81064","81064","Shawano, WI","WI",16432181,5,5,0,0,0,0,2,0,0,0,1,205232,337149,29.7546,0,0,2.7894,0
"81091","81091","Shawnee, OK","OK",57335405,9,9,0,0,0,0,2,0,0,1,0,17613,559527,38.1227,0,0,1.4238,0
"81118","81118","Sheboygan, WI","WI",86761946,21,15,2,50,100,1,1,0,0,2,0,622831,3975494,148.522,0,0,20.6083,0
"81172","81172","Shelby, MT","MT",3732002,5,5,1,0,0,2,0,0,0,1,0,2447,287075,115.8962,0,0,6.6201,0
"81199","81199","Shelby, NC","NC",75516648,19,18,1,0,100,2,2,0,0,2,0,5106,1848487,100.1939,0,0,3.6814,0
"81226","81226","Shelby, OH","OH",13064058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81253","81253","Shelbyville, IL","IL",7706275,35,35,1,0,0,0,2,0,0,1,0,27381,1909732,30.3522,0,0,2.1233,0
"81415","81415","Shelton, WA","WA",47234492,37,14,5,0,80,3,3,0,0,4,0,339882,7357462,457.8013,0,0,27.5974,0
"81604","81604","Sheridan, WY","WY",33890012,15,15,1,0,0,0,4,0,0,2,0,64346,717830,64.1247,0,0,7.8619,0
"81631","81631","Sherman, TX","TX",93120905,16,16,2,0,0,0,1,0,0,0,1,57410,2623207,134.5096,0,0,2.2486,574461
"81739","81739","Shreveport, LA","LA",479259554,61,41,11,9.09090909090909,27.2727272727273,1,1,0,0,2,0,1825476,13565120,116.5065,0,0,18.582,16548437
"81793","81793","Sidney, MT","MT",10275722,5,5,2,50,50,0,2,0,0,1,0,17892,303284,33.0555,0,0,3.1488,0
"81820","81820","Sidney, NE","NE",8216317,5,3,1,0,0,2,2,0,0,2,0,16347,225829,138.9342,0,0,6.2463,0
"81874","81874","Sidney, OH","OH",29559958,10,10,1,0,0,0,2,0,0,1,0,70556,865056,50.3672,0,0,2.9052,0
"81901","81901","Sierra Vista, AZ","AZ",78376161,6,4,1,0,0,1,1,0,0,2,0,97456,952243,251.5706,0,0,18.4308,0
"81928","81928","Sikeston, MO","MO",21264912,7,7,0,0,0,0,2,0,0,1,0,0,335361,43.5421,0,0,3.0648,0
"82036","82036","Silver City, NM","NM",26324073,11,7,0,0,0,2,2,0,0,2,0,71987,1001968,96.3151,0,0,9.219,0
"82117","82117","Silverton, OR","OR",10035806,2,2,1,0,0,0,2,0,0,1,0,1845,132990,50.2798,0,0,3.0348,0
"82144","82144","Simi Valley, CA","CA",81482793,17,11,2,0,0,1,1,0,0,2,0,357483,7190723,335.2346,0,0,12.3392,0
"82225","82225","Sioux City, IA--NE--SD","IA",140910037,35,35,3,66.6666666666667,66.6666666666667,1,3,0,0,2,1,997157,8418573,208.75,0,0,23.7572,3957513
"82252","82252","Sioux Falls, SD","SD",166344676,35,19,3,0,33.3333333333333,1,2,0,0,3,0,970940,8821168,209.4614,0,0,18.9861,3781964
"82306","82306","Sitka, AK","AK",10498166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"82468","82468","Slidell, LA","LA",151070900,26,26,9,0,11.1111111111111,0,1,0,0,0,1,162569,2121327,65.1673,0,0,2.4587,0
"82522","82522","Smithfield, NC","NC",60670712,25,25,2,0,0,0,2,0,0,1,0,27710,2466175,37.5941,0,0,1.4251,0
"82675","82675","Snoqualmie, WA","WA",30929901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"82738","82738","Socorro, NM","NM",15985471,3,3,1,0,0,0,2,0,0,1,0,11975,221297,57.3011,0,0,3.1737,0
"82873","82873","Solvang--Buellton--Santa Ynez, CA","CA",19749785,5,3,0,0,0,2,2,0,0,0,2,57405,811122,139.0928,0,0,5.9611,0
"82927","82927","Somerset, PA","PA",20267796,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"83073","83073","Sonora--Jamestown--Phoenix Lake, CA","CA",80808346,20,10,1,0,0,2,2,0,0,2,0,189136,2054767,204.1497,0,0,8.4384,0
"83116","83116","South Bend, IN--MI","IN",417024010,53,35,4,0,25,2,2,0,0,4,0,1330961,11833423,290.6732,0,0,26.5196,5605383
"83116","83116","South Bend, IN--MI","MI",417024010,6,5,0,0,0,2,2,0,0,4,0,1330961,11833423,290.6732,0,0,26.5196,5605383
"83278","83278","South Hill, VA","VA",12525916,2,2,0,0,0,0,2,0,0,1,0,20008,142762,27.8451,0,0,2.6503,0
"83332","83332","South Lyon--Howell, MI","MI",265933290,23,23,1,0,100,0,1,0,0,1,0,330411,3539822,74.664,0,0,3.1312,0
"83467","83467","Sparta, IL","IL",6198570,18,18,0,0,0,0,2,0,0,1,0,45885,563388,78.4882,0,0,1.6017,0
"83521","83521","Sparta, WI","WI",14106416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83548","83548","Spartanburg, SC","SC",492250826,32,32,2,0,50,1,1,0,0,2,0,721009,5466411,118.4036,0,0,19.5146,1932499
"83575","83575","Spearfish, SD","SD",15873061,30,30,4,0,0,0,2,0,0,1,0,118096,1752523,46.6506,0,0,3.3707,0
"83629","83629","Spencer, IA","IA",15983106,60,60,3,0,33.3333333333333,0,2,0,0,1,0,698420,3764801,44.9942,0,0,2.4136,0
"83764","83764","Spokane, WA","WA",425475048,306,124,21,0,57.1428571428571,1,3,0,0,3,1,11170369,70389246,325.6869,0,0,33.4876,48394444
"83899","83899","Springfield, IL","IL",239015098,67,52,6,16.6666666666667,16.6666666666667,1,3,0,0,3,0,1016880,15520825,313.9376,0,0,17.074,6005699
"83926","83926","Springfield, MA--CT","MA",903014524,251,140,7,14.2857142857143,28.5714285714286,1,1,0,0,0,2,7526668,49189239,159.3969,0,0,28.7724,42121076
"83953","83953","Springfield, MO","MO",368832629,22,18,6,33.3333333333333,33.3333333333333,1,1,0,0,2,0,915634,9669154,221.9684,0,0,19.5413,5994441
"83980","83980","Springfield, OH","OH",126696946,13,9,2,0,50,1,1,0,0,0,2,174382,1941501,169.4933,0,0,13.3413,0
"84024","84024","Spring Hill, FL","FL",298570772,11,7,0,0,0,1,1,0,0,0,2,138020,2059008,172.225,0,0,8.7847,0
"84169","84169","Stafford Springs, CT","CT",14883487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84493","84493","State College, PA","PA",74555798,109,61,3,0,33.3333333333333,1,2,0,0,2,1,7262372,18547853,196.8233,0,0,52.4455,26538304
"84630","84630","Staunton--Waynesboro, VA","VA",98793229,11,9,1,0,0,1,1,0,0,0,2,79612,1378165,89.0656,0,0,11.9375,0
"84682","84682","Steamboat Springs, CO","CO",21179780,21,15,3,0,66.6666666666667,3,2,0,0,3,0,123992,3563336,227.3968,0,0,37.579,0
"84871","84871","Stevens Point, WI","WI",62349113,7,5,1,0,0,2,2,0,0,2,0,345192,2085884,188.8833,0,0,17.0581,0
"85033","85033","Stillwater, OK","OK",52978041,19,16,2,0,0,2,2,0,0,2,0,321056,3304091,108.0749,0,0,13.744,0
"85087","85087","Stockton, CA","CA",239651839,107,98,40,5.88235294117647,60,3,2,1,0,1,6,15737028,58240876,1424.9136,171468,5360,106.1325,93296207
"85276","85276","Sturgeon Bay, WI","WI",14271394,13,8,0,0,0,0,2,0,0,1,1,393406,968774,80.1209,0,0,5.5344,0
"85654","85654","Summerville, GA","GA",24690984,3,3,0,0,0,0,2,0,0,1,0,19191,148245,25.9306,0,0,2.0647,0
"85708","85708","Sumter, SC","SC",170161327,44,26,2,50,50,2,1,0,0,3,0,217167,2754744,288.0064,0,0,12.6076,1455390
"85870","85870","Susanville, CA","CA",13765294,5,3,2,0,0,3,2,0,0,0,3,163214,836239,290.5695,0,0,36.9985,0
"86302","86302","Syracuse, NY","NY",504582258,224,161,8,37.5,75,1,2,0,0,2,1,14699855,72214199,349.0076,0,0,28.8537,34318114
"86329","86329","Taft, CA","CA",14416743,4,4,0,0,0,0,2,0,0,1,0,66151,550497,74.6335,0,0,4.5437,0
"86464","86464","Tallahassee, FL","FL",327961309,130,55,5,20,100,4,7,0,0,6,3,5467681,25845682,454.307,0,0,54.1867,11495592
"86518","86518","Tallulah, LA","LA",11319504,8,8,1,100,100,0,2,0,0,1,0,7917,171783,34.247,0,0,1.4773,0
"86599","86599","Tampa--St. Petersburg, FL","FL",2478632936,341,190,33,0,24.2424242424242,5,4,1,0,7,5,25323603,170862159,957.3656,114149,21764,123.0924,161834694
"86869","86869","Tehachapi--Golden Hills, CA","CA",23555447,2,2,0,0,0,0,2,0,0,0,1,6387,273719,124.1356,0,0,2.5986,0
"87112","87112","Terra Bella, CA","CA",3984314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87139","87139","Terre Haute, IN","IN",138713474,11,8,1,100,100,1,3,0,0,3,0,137065,3049626,167.926,0,0,11.0055,481129
"87166","87166","Terrell, TX","TX",26501311,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87193","87193","Texarkana--Texarkana, TX--AR","TX",166550405,45,35,3,0,33.3333333333333,4,3,0,0,5,0,214420,5301431,282.1158,0,0,23.5882,0
"87220","87220","Texas City, TX","TX",196869819,27,12,4,0,50,2,1,0,0,3,1,311994,4929658,410.6897,0,0,17.4222,0
"87263","87263","The Dalles, OR--WA","OR",28238873,9,8,1,0,0,2,2,0,0,2,0,31375,633592,149.2436,0,0,4.694,0
"87436","87436","Thomasville, GA","GA",58838172,20,20,0,0,0,0,2,0,0,1,0,31221,1078324,33.3155,0,0,2.6698,0
"87463","87463","Thomson, GA","GA",15981430,6,6,0,0,0,0,2,0,0,1,0,20204,277390,32.8389,0,0,2.9557,0
"87490","87490","Thousand Oaks, CA","CA",221185175,29,21,9,0,66.6666666666667,3,1,0,0,0,4,388795,8379715,469.5343,0,0,31.668,0
"87517","87517","Three Rivers, MI","MI",32957337,23,20,1,0,0,2,2,0,0,2,0,240682,2070067,76.3151,0,0,4.6122,0
"87598","87598","Tiffin, OH","OH",18494281,23,23,1,0,0,0,2,0,0,1,0,63049,1615154,55.6451,0,0,2.3469,0
"87625","87625","Tifton, GA","GA",46023216,2,2,0,0,0,0,2,0,0,1,0,22823,159655,38.0947,0,0,2.2513,0
"87652","87652","Tillamook, OR","OR",11330074,21,12,2,50,50,3,2,0,0,3,0,825852,2732402,201.2239,0,0,9.4138,0
"87868","87868","Toledo, OH--MI","OH",622123729,198,97,11,9.09090909090909,36.3636363636364,1,2,0,0,2,1,5982488,27208759,168.0908,0,0,10.4022,11209323
"87922","87922","Tomah, WI","WI",13037580,5,5,0,0,0,0,2,0,0,0,1,259076,503815,27.0956,0,0,3.659,0
"87949","87949","Tomahawk, WI","WI",8023954,5,5,0,0,0,0,2,0,0,0,1,259076,503815,27.0956,0,0,3.659,0
"88084","88084","Topeka, KS","KS",206185085,35,19,3,33.3333333333333,66.6666666666667,1,1,0,0,2,1,1087827,8040865,264.499,0,0,24.0613,5338757
"88111","88111","Toppenish, WA","WA",22556613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88192","88192","Torrington, CT","CT",65168860,16,11,0,0,0,3,2,0,0,2,1,130607,1459112,257.9822,0,0,12.065,0
"88219","88219","Torrington, WY","WY",8905592,4,4,1,0,0,0,2,0,0,1,0,1441,218048,55.5678,0,0,3.5204,0
"88273","88273","Tracy, CA","CA",57456628,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88300","88300","Traverse City, MI","MI",113140122,70,45,2,0,50,2,2,0,0,2,0,425708,8474928,113.9293,0,0,7.0231,0
"88462","88462","Trenton, NJ","NJ",273948419,25,25,0,0,0,0,1,0,0,1,0,0,2817342,80.8118,0,0,3.1841,0
"88516","88516","Trinidad, CO","CO",15214272,8,8,0,0,0,0,2,0,0,1,0,10648,599950,67.3571,0,0,3.2408,0
"88543","88543","Troy, AL","AL",31723725,6,6,1,0,0,0,2,0,0,1,0,24507,490132,43.3592,0,0,2.3773,0
"88624","88624","Truckee, CA","CA",27419418,6,3,1,0,0,2,2,0,0,0,2,2522,833418,250.2232,0,0,7.2845,0
"88732","88732","Tucson, AZ","AZ",914124562,331,202,13,7.69230769230769,53.8461538461538,2,4,1,0,1,6,13721067,83863428,476.4369,205434,26328,71.8158,66803155
"88948","88948","Tulsa, OK","OK",870054176,92,52,14,28.5714285714286,71.4285714285714,2,1,0,0,1,2,2824798,19106083,214.6837,0,0,21.8906,14861933
"89083","89083","Turlock, CA","CA",66809516,10,6,3,0,0,1,1,0,0,0,2,214983,2843683,207.8525,0,0,9.6992,674332
"89110","89110","Tuscaloosa, AL","AL",231759041,12,7,2,50,50,1,1,0,0,2,0,180870,2852417,198.7093,0,0,17.6397,0
"89137","89137","Tuscola, IL","IL",7606734,4,4,0,0,0,0,2,0,0,1,0,3980,268077,65.4006,0,0,2.6958,0
"89164","89164","Tuskegee, AL","AL",25159009,4,4,0,0,0,0,2,0,0,1,0,21231,232680,38.4404,0,0,0.9605,0
"89245","89245","Twin Falls, ID","ID",46860846,9,9,0,0,0,0,2,0,0,1,0,13207,585621,65.4764,0,0,2.0318,0
"89326","89326","Tyler, TX","TX",233849970,30,15,1,0,0,3,1,0,0,2,3,183411,2824684,258.2518,0,0,13.0842,0
"89380","89380","Ukiah, CA","CA",41321494,26,21,3,33.3333333333333,33.3333333333333,2,2,0,0,2,0,606613,4777957,147.0456,0,0,10.3223,0
"89731","89731","Upper Sandusky, OH","OH",7955476,27,21,4,50,50,2,2,0,0,2,0,155103,2552482,166.4682,0,0,22.5653,0
"89758","89758","Urbana, OH","OH",14520010,10,10,0,0,0,0,2,0,0,1,0,31602,482720,26.5786,0,0,1.087,0
"89785","89785","Utica, NY","NY",161623213,11,11,0,0,0,2,0,0,0,0,1,2467,788548,42.5139,0,0,2.3657,0
"89839","89839","Uvalde, TX","TX",27036213,29,29,3,0,66.6666666666667,0,2,0,0,1,0,165597,1975801,83.8946,0,0,4.9974,0
"89866","89866","Vacaville, CA","CA",70964999,16,13,4,0,0,1,1,0,0,0,2,340167,2543137,157.5153,0,0,13.9854,0
"89974","89974","Valdosta, GA","GA",144749556,9,9,0,0,0,0,2,0,0,1,0,23062,438860,23.6723,0,0,1.3,0
"90028","90028","Vallejo, CA","CA",109319462,41,21,5,0,0,2,1,0,0,0,3,3310679,14097196,371.4144,0,0,31.8406,12087337
"90055","90055","Valley City, ND","ND",12290957,34,32,1,0,0,0,2,0,0,1,1,236637,1349722,46.9577,0,0,6.2494,0
"90217","90217","Van Wert, OH","OH",14468714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90325","90325","Vermillion, SD","SD",8972990,5,5,1,0,0,0,2,0,0,1,0,53718,448853,50.6035,0,0,6.9831,0
"90487","90487","Vicksburg, MS--LA","MS",63719130,16,16,0,0,0,0,2,0,0,1,0,31511,810195,56.5068,0,0,3.3489,0
"90514","90514","Victoria, TX","TX",75115711,30,15,1,0,100,2,1,0,0,3,0,142301,4036127,204.0998,0,0,17.6834,0
"90541","90541","Victorville--Hesperia, CA","CA",433649786,296,205,4,0,0,2,2,0,0,0,4,6648370,26339090,318.0218,0,0,20.8416,40463863
"90676","90676","Ville Platte, LA","LA",17145120,9,9,1,0,100,0,2,0,0,1,0,2725,313100,34.5471,0,0,1.5175,0
"90730","90730","Vineland, NJ","NJ",160444884,22,22,0,0,0,1,1,0,0,2,0,0,2960235,128.2888,0,0,9.0379,506461
"90865","90865","Virginia, MN","MN",16016470,339,278,4,0,50,2,2,0,0,2,0,255742,9414791,133.7498,0,0,10.2816,0
"90892","90892","Virginia Beach, VA","VA",1325657913,407,243,31,0,29.0322580645161,3,3,1,1,3,6,15843398,97871905,1010.7663,385885,29475,159.4105,72786429
"90919","90919","Viroqua, WI","WI",5382787,5,5,0,0,0,0,2,0,0,0,1,165814,487322,28.2932,0,0,3.1493,0
"90946","90946","Visalia, CA","CA",164312975,40,28,4,0,0,8,7,0,0,0,9,2642173,20271248,758.6497,0,0,47.6702,8529121
"91027","91027","Waco, TX","TX",233564879,31,20,2,0,0,3,6,0,0,5,1,1509372,10195180,400.2019,0,0,33.826,4698028
"91162","91162","Wahoo, NE","NE",5931530,2,2,0,0,0,0,2,0,0,1,0,3012,77658,77.2716,0,0,2.3055,0
"91261","91261","Waldorf, MD","MD",176237827,30,16,0,0,0,1,1,0,0,0,2,431701,6520862,121.0288,0,0,13.2743,5722170
"91405","91405","Walla Walla, WA--OR","WA",71617352,22,11,10,40,90,1,2,0,0,3,0,188429,5533575,359.1152,0,0,29.3534,0
"91837","91837","Warren, PA","PA",21623710,15,12,1,0,0,2,2,0,0,2,0,655600,1405094,124.615,0,0,8.8642,0
"92134","92134","Warwick, NY","NY",23058027,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92161","92161","Wasco, CA","CA",15672763,3,3,0,0,0,0,2,0,0,1,0,31839,373142,104.1714,0,0,7.0623,0
"92242","92242","Washington, DC--VA--MD","DC",3424550088,3391,1286,361,33.2409972299169,66.7590027700831,13,6,3,0,6,19,782153883,2477627041,4209.8428,13238586,590966,418.1001,2162567001
"92242","92242","Washington, DC--VA--MD","MD",3424550088,307,307,11,45.4545454545455,100,13,6,3,0,6,19,782153883,2477627041,4209.8428,13238586,590966,418.1001,2162567001
"92242","92242","Washington, DC--VA--MD","VA",3424550088,687,575,48,66.6666666666667,100,13,6,3,0,6,19,782153883,2477627041,4209.8428,13238586,590966,418.1001,2162567001
"92296","92296","Washington, IN","IN",16999708,93,89,10,50,70,2,2,0,0,2,0,262185,3075138,51.2379,0,0,3.5382,0
"92404","92404","Washington, NC","NC",40552449,11,11,1,0,100,0,2,0,0,1,0,24202,830954,55.9226,0,0,2.087,0
"92431","92431","Washington Court House, OH","OH",17538038,14,13,1,100,100,2,2,0,0,2,0,14273,1132961,63.8844,0,0,5.3539,0
"92485","92485","Waterbury, CT","CT",233885939,70,36,1,0,0,1,1,0,0,0,2,1899079,18969731,217.8033,0,0,22.0604,4942805
