"UACE10","GEOID10","NAME10","state","report_year","uza_name","ALAND10","agency_voms","mode_voms","total_facilities","per_facilities_prior1980","per_facilities_prior2000","bin_bus","bin_demandresponse","bin_light_commuterail","bin_ferry","bin_directly_operated","bin_purchased_transportation","fare_revenues_earned","total_operating_expenses","cost_per_hour","train_miles","train_hours","passengers_per_hour","passenger_miles"
"35164","35164","Greensboro, NC","NC",2022,"Greensboro, NC",479956630,76,41,19,50,50,4,6,0,0,2,4,2928712,36171290,489.4674,0,0,27.2452,15528412
"35191","35191","Greensburg, IN","LA",2022,"",15916085,8,8,0,0,0,0,1,0,0,1,0,574,230574,50.3437,0,0,0.9369,0
"35272","35272","Greenville, AL","IL",2022,"",10509696,0,0,10,0,0,1,6,0,0,4,0,271986,3781363,214.8444,0,0,10.1605,0
"35272","35272","Greenville, AL","MI",2022,"",10509696,6,6,10,0,0,1,6,0,0,4,0,271986,3781363,214.8444,0,0,10.1605,0
"35272","35272","Greenville, AL","OH",2022,"",10509696,7,7,10,0,0,1,6,0,0,4,0,271986,3781363,214.8444,0,0,10.1605,0
"35272","35272","Greenville, AL","TX",2022,"",10509696,19,19,10,0,0,1,6,0,0,4,0,271986,3781363,214.8444,0,0,10.1605,0
"35299","35299","Greenville, IL","IL",2022,"",8798933,0,0,10,0,0,1,6,0,0,4,0,271986,3781363,214.8444,0,0,10.1605,0
"35299","35299","Greenville, IL","MI",2022,"",8798933,6,6,10,0,0,1,6,0,0,4,0,271986,3781363,214.8444,0,0,10.1605,0
"35299","35299","Greenville, IL","OH",2022,"",8798933,7,7,10,0,0,1,6,0,0,4,0,271986,3781363,214.8444,0,0,10.1605,0
"35299","35299","Greenville, IL","TX",2022,"",8798933,19,19,10,0,0,1,6,0,0,4,0,271986,3781363,214.8444,0,0,10.1605,0
"35326","35326","Greenville, MI","IL",2022,"",15974648,0,0,10,0,0,1,6,0,0,4,0,271986,3781363,214.8444,0,0,10.1605,0
"35326","35326","Greenville, MI","MI",2022,"",15974648,6,6,10,0,0,1,6,0,0,4,0,271986,3781363,214.8444,0,0,10.1605,0
"35326","35326","Greenville, MI","OH",2022,"",15974648,7,7,10,0,0,1,6,0,0,4,0,271986,3781363,214.8444,0,0,10.1605,0
"35326","35326","Greenville, MI","TX",2022,"",15974648,19,19,10,0,0,1,6,0,0,4,0,271986,3781363,214.8444,0,0,10.1605,0
"35353","35353","Greenville, MS","IL",2022,"",57849959,0,0,10,0,0,1,6,0,0,4,0,271986,3781363,214.8444,0,0,10.1605,0
"35353","35353","Greenville, MS","MI",2022,"",57849959,6,6,10,0,0,1,6,0,0,4,0,271986,3781363,214.8444,0,0,10.1605,0
"35353","35353","Greenville, MS","OH",2022,"",57849959,7,7,10,0,0,1,6,0,0,4,0,271986,3781363,214.8444,0,0,10.1605,0
"35353","35353","Greenville, MS","TX",2022,"",57849959,19,19,10,0,0,1,6,0,0,4,0,271986,3781363,214.8444,0,0,10.1605,0
"35380","35380","Greenville, NC","IL",2022,"",168593004,0,0,10,0,0,2,8,0,0,6,1,686749,7618008,473.1966,0,0,29.0956,0
"35380","35380","Greenville, NC","MI",2022,"",168593004,6,6,10,0,0,2,8,0,0,6,1,686749,7618008,473.1966,0,0,29.0956,0
"35380","35380","Greenville, NC","NC",2022,"Greenville, NC",168593004,14,14,1,0,0,2,8,0,0,6,1,686749,7618008,473.1966,0,0,29.0956,0
"35380","35380","Greenville, NC","OH",2022,"",168593004,7,7,10,0,0,2,8,0,0,6,1,686749,7618008,473.1966,0,0,29.0956,0
"35380","35380","Greenville, NC","TX",2022,"",168593004,19,19,10,0,0,2,8,0,0,6,1,686749,7618008,473.1966,0,0,29.0956,0
"35407","35407","Greenville, OH","IL",2022,"",13139677,0,0,10,0,0,1,6,0,0,4,0,271986,3781363,214.8444,0,0,10.1605,0
"35407","35407","Greenville, OH","MI",2022,"",13139677,6,6,10,0,0,1,6,0,0,4,0,271986,3781363,214.8444,0,0,10.1605,0
"35407","35407","Greenville, OH","OH",2022,"",13139677,7,7,10,0,0,1,6,0,0,4,0,271986,3781363,214.8444,0,0,10.1605,0
"35407","35407","Greenville, OH","TX",2022,"",13139677,19,19,10,0,0,1,6,0,0,4,0,271986,3781363,214.8444,0,0,10.1605,0
"35434","35434","Greenville, PA","IL",2022,"",18532064,0,0,10,0,0,1,6,0,0,4,0,271986,3781363,214.8444,0,0,10.1605,0
"35434","35434","Greenville, PA","MI",2022,"",18532064,6,6,10,0,0,1,6,0,0,4,0,271986,3781363,214.8444,0,0,10.1605,0
"35434","35434","Greenville, PA","OH",2022,"",18532064,7,7,10,0,0,1,6,0,0,4,0,271986,3781363,214.8444,0,0,10.1605,0
"35434","35434","Greenville, PA","TX",2022,"",18532064,19,19,10,0,0,1,6,0,0,4,0,271986,3781363,214.8444,0,0,10.1605,0
"35461","35461","Greenville, SC","IL",2022,"",828959409,0,0,10,0,0,2,7,0,0,6,0,956860,11459071,390.8682,0,0,20.8812,3508175
"35461","35461","Greenville, SC","MI",2022,"",828959409,6,6,10,0,0,2,7,0,0,6,0,956860,11459071,390.8682,0,0,20.8812,3508175
"35461","35461","Greenville, SC","OH",2022,"",828959409,7,7,10,0,0,2,7,0,0,6,0,956860,11459071,390.8682,0,0,20.8812,3508175
"35461","35461","Greenville, SC","SC",2022,"Greenville, SC",828959409,23,17,20,0,100,2,7,0,0,6,0,956860,11459071,390.8682,0,0,20.8812,3508175
"35461","35461","Greenville, SC","TX",2022,"",828959409,19,19,10,0,0,2,7,0,0,6,0,956860,11459071,390.8682,0,0,20.8812,3508175
"35488","35488","Greenville, TX","IL",2022,"",31260493,0,0,10,0,0,1,6,0,0,4,0,271986,3781363,214.8444,0,0,10.1605,0
"35488","35488","Greenville, TX","MI",2022,"",31260493,6,6,10,0,0,1,6,0,0,4,0,271986,3781363,214.8444,0,0,10.1605,0
"35488","35488","Greenville, TX","OH",2022,"",31260493,7,7,10,0,0,1,6,0,0,4,0,271986,3781363,214.8444,0,0,10.1605,0
"35488","35488","Greenville, TX","TX",2022,"",31260493,19,19,10,0,0,1,6,0,0,4,0,271986,3781363,214.8444,0,0,10.1605,0
"35839","35839","Guadalupe, CA","CA",2022,"",2744249,3,2,0,0,0,1,1,0,0,0,2,40715,627921,153.8515,0,0,10.4707,0
"35866","35866","Guayama, PR","PR",2022,"Guayama, PR",105659039,2,2,0,0,0,0,1,0,0,1,0,0,13770,12.6679,0,0,0.2079,0
"35920","35920","Gulfport, MS","MS",2022,"Gulfport--Biloxi, MS",426268028,68,35,13,7.69230769230769,7.69230769230769,2,3,0,0,2,1,1192408,8700720,209.4761,0,0,15.4696,6433532
"36001","36001","Gunnison, CO","CO",2022,"",8354413,12,8,0,0,0,1,1,0,0,0,2,0,3103200,205.0682,0,0,15.4762,0
"36082","36082","Guthrie, OK","OK",2022,"",13775333,38,37,1,0,0,2,2,0,0,2,0,280396,2840635,67.9044,0,0,5.327,0
"36109","36109","Guymon, OK","OK",2022,"",12538912,5,5,0,0,0,0,1,0,0,1,0,52837,283603,32.4897,0,0,3.3024,0
"36190","36190","Hagerstown, MD--WV--PA","MD",2022,"Hagerstown, MD--WV--PA--VA",345182157,12,8,2,50,50,3,3,0,0,4,0,431474,4838918,287.8596,0,0,19.1018,0
"36190","36190","Hagerstown, MD--WV--PA","WV",2022,"Hagerstown, MD--WV--PA--VA",345182157,24,14,0,0,0,3,3,0,0,4,0,431474,4838918,287.8596,0,0,19.1018,0
"36406","36406","Hamilton, MT","MT",2022,"",10825184,6,6,1,0,0,1,2,0,0,1,0,21670,273493,39.891,0,0,1.2815,0
"36514","36514","Hammond, LA","LA",2022,"Hammond, LA",198512128,14,11,0,0,0,1,1,0,0,2,0,5051,523167,119.6033,0,0,3.7762,0
"36703","36703","Hanford, CA","CA",2022,"Hanford, CA",71970492,758,758,7,14.2857142857143,14.2857142857143,2,4,0,0,1,3,13787330,19721226,310.7355,0,0,29.3885,117678832
"36838","36838","Harlan, IA","KY",2022,"",5443743,43,43,1,0,0,0,1,0,0,1,0,41708,1669608,42.3823,0,0,0.6009,0
"37081","37081","Harrisburg, PA","PA",2022,"Harrisburg, PA",672163211,0,0,0,0,0,3,3,0,0,2,2,2398430,20278765,360.1852,0,0,15.4477,6915615
"37108","37108","Harrison, AR","AR",2022,"",29109866,62,62,4,0,100,0,2,0,0,2,0,176967,3406922,106.5532,0,0,3.1632,0
"37108","37108","Harrison, AR","MI",2022,"",29109866,24,24,4,0,0,0,2,0,0,2,0,176967,3406922,106.5532,0,0,3.1632,0
"37145","37145","Harrison, OH--IN","AR",2022,"",23204212,62,62,4,0,100,0,2,0,0,2,0,176967,3406922,106.5532,0,0,3.1632,0
"37145","37145","Harrison, OH--IN","MI",2022,"",23204212,24,24,4,0,0,0,2,0,0,2,0,176967,3406922,106.5532,0,0,3.1632,0
"37162","37162","Harrisonburg, VA","AR",2022,"",84234352,62,62,4,0,100,2,4,0,0,4,0,2228927,9336329,252.6306,0,0,27.4132,2742369
"37162","37162","Harrisonburg, VA","MI",2022,"",84234352,24,24,4,0,0,2,4,0,0,4,0,2228927,9336329,252.6306,0,0,27.4132,2742369
"37162","37162","Harrisonburg, VA","VA",2022,"Harrisonburg, VA",84234352,40,33,2,0,0,2,4,0,0,4,0,2228927,9336329,252.6306,0,0,27.4132,2742369
"37189","37189","Harrisonville, MO","AR",2022,"",14419007,62,62,4,0,100,0,2,0,0,2,0,176967,3406922,106.5532,0,0,3.1632,0
"37189","37189","Harrisonville, MO","MI",2022,"",14419007,24,24,4,0,0,0,2,0,0,2,0,176967,3406922,106.5532,0,0,3.1632,0
"37243","37243","Hartford, CT","CT",2022,"Hartford, CT",1336361793,229,220,118,50,75,12,5,1,0,11,6,11156202,204301864,2703.5055,383589,8927,94.2726,74287718
"37513","37513","Hastings, MI","MI",2022,"",12104656,16,16,3,0,100,0,2,0,0,2,0,144081,2097621,150.0062,0,0,4.7888,0
"37513","37513","Hastings, MI","NE",2022,"",12104656,13,13,3,0,0,0,2,0,0,2,0,144081,2097621,150.0062,0,0,4.7888,0
"37540","37540","Hastings, MN","MI",2022,"",24199648,16,16,3,0,100,0,2,0,0,2,0,144081,2097621,150.0062,0,0,4.7888,0
"37540","37540","Hastings, MN","NE",2022,"",24199648,13,13,3,0,0,0,2,0,0,2,0,144081,2097621,150.0062,0,0,4.7888,0
"37567","37567","Hastings, NE","MI",2022,"",22579568,16,16,3,0,100,0,2,0,0,2,0,144081,2097621,150.0062,0,0,4.7888,0
"37567","37567","Hastings, NE","NE",2022,"",22579568,13,13,3,0,0,0,2,0,0,2,0,144081,2097621,150.0062,0,0,4.7888,0
"37594","37594","Hattiesburg, MS","MS",2022,"Hattiesburg, MS",178303256,10,7,2,0,0,2,2,0,0,2,0,21210,1801175,131.4562,0,0,3.4238,0
"37702","37702","Havre, MT","MT",2022,"",10957821,7,7,1,100,100,1,0,0,0,1,0,0,376487,55.1548,0,0,5.4802,0
"37783","37783","Hays, KS","KS",2022,"",26396531,11,10,1,0,0,2,2,0,0,2,0,61465,962196,217.2834,0,0,8.0048,0
"37837","37837","Hazard, KY","KY",2022,"",17846696,43,43,4,0,0,0,1,0,0,1,0,30383,7422813,96.776,0,0,0.6876,0
"37891","37891","Hazlehurst, GA","MS",2022,"",10434143,9,9,0,0,0,0,1,0,0,1,0,350,416744,61.9509,0,0,1.5219,0
"37918","37918","Hazlehurst, MS","MS",2022,"",10778762,9,9,0,0,0,0,1,0,0,1,0,350,416744,61.9509,0,0,1.5219,0
"37945","37945","Hazleton, PA","PA",2022,"Hazleton, PA",81339012,11,8,1,0,0,1,1,0,0,0,2,103068,2879238,166.7161,0,0,6.0617,0
"38161","38161","Helena, MT","AR",2022,"",72883100,46,46,6,0,0,2,3,0,0,3,0,64290,5080451,241.6444,0,0,5.1304,0
"38161","38161","Helena, MT","MT",2022,"Helena, MT",72883100,14,10,3,0,0,2,3,0,0,3,0,64290,5080451,241.6444,0,0,5.1304,0
"38172","38172","Helena-West Helena, AR","AR",2022,"",15837276,46,46,6,0,0,1,2,0,0,1,0,43799,3569716,61.1588,0,0,1.1252,0
"38269","38269","Henderson, NC","NC",2022,"",47367220,41,39,4,0,0,3,4,0,0,3,0,301717,8689321,131.9717,0,0,5.0032,0
"38269","38269","Henderson, NC","TN",2022,"",47367220,34,34,8,0,0,3,4,0,0,3,0,301717,8689321,131.9717,0,0,5.0032,0
"38296","38296","Henderson, TN","NC",2022,"",12240151,41,39,4,0,0,3,4,0,0,3,0,301717,8689321,131.9717,0,0,5.0032,0
"38296","38296","Henderson, TN","TN",2022,"",12240151,34,34,8,0,0,3,4,0,0,3,0,301717,8689321,131.9717,0,0,5.0032,0
"38323","38323","Henderson, TX","NC",2022,"",22975276,41,39,4,0,0,3,4,0,0,3,0,301717,8689321,131.9717,0,0,5.0032,0
"38323","38323","Henderson, TX","TN",2022,"",22975276,34,34,8,0,0,3,4,0,0,3,0,301717,8689321,131.9717,0,0,5.0032,0
"38593","38593","Hiawatha, KS","KS",2022,"",5075339,5,5,0,0,0,0,1,0,0,1,0,28568,423741,71.6869,0,0,1.1037,0
"38620","38620","Hibbing, MN","MN",2022,"",13775178,4,2,1,0,0,2,2,0,0,2,0,56330,463268,116.9926,0,0,10.5201,0
"38647","38647","Hickory, NC","NC",2022,"Hickory, NC",677265960,53,43,1,0,0,1,1,0,0,2,0,65840,4874676,189.476,0,0,5.339,1093131
"38809","38809","High Point, NC","NC",2022,"High Point, NC",293087084,27,20,6,33.3333333333333,33.3333333333333,3,3,0,0,3,1,265295,6671053,414.9245,0,0,35.5428,0
"38998","38998","Hillsdale, MI","MI",2022,"",19491973,8,8,1,100,100,0,2,0,0,2,0,42070,502712,152.1511,0,0,5.5896,0
"39052","39052","Hilo, HI","HI",2022,"",63624380,77,27,6,33.3333333333333,50,4,4,0,0,0,4,569292,19224407,480.0214,0,0,27.0349,0
"39133","39133","Hinesville, GA","GA",2022,"Hinesville, GA",81219453,6,4,0,0,0,1,1,0,0,0,2,20261,990969,194.2576,0,0,4.4575,0
"39214","39214","Hobbs, NM","NM",2022,"",52979367,6,4,1,0,0,2,2,0,0,2,0,0,816707,358.1502,0,0,13.9965,0
"39349","39349","Holden Beach, NC","ND",2022,"",10061808,4,4,0,0,0,0,1,0,0,1,0,17465,159388,54.7725,0,0,0.7711,0
"39403","39403","Holdrege, NE","NE",2022,"",5987664,2,2,1,0,0,0,1,0,0,1,0,10056,135053,96.5354,0,0,7.4632,0
"39430","39430","Holland, MI","MI",2022,"Holland, MI",153455715,19,11,2,0,50,2,2,0,0,2,0,86230,5472954,213.9241,0,0,8.7431,908353
"39511","39511","Hollister, CA","CA",2022,"",29610263,10,5,1,0,0,3,2,0,0,0,3,70792,2381457,278.3942,0,0,7.9806,0
"39673","39673","Homer, LA","GA",2022,"",8118988,3,3,0,0,0,0,2,0,0,2,0,9016,287198,100.335,0,0,1.9677,0
"39673","39673","Homer, LA","LA",2022,"",8118988,6,6,0,0,0,0,2,0,0,2,0,9016,287198,100.335,0,0,1.9677,0
"39835","39835","Honesdale, PA","PA",2022,"",10967829,34,34,0,0,0,0,1,0,0,1,0,1913189,1913189,49.181,0,0,1.1402,0
"39916","39916","Hood River, OR--WA","OR",2022,"",27095839,16,8,4,0,0,3,2,0,0,3,0,197616,2134945,342.679,0,0,8.9251,0
"40078","40078","Hopkinsville, KY","KY",2022,"",52155708,102,96,2,0,0,2,2,0,0,2,0,145484,5302219,69.0204,0,0,2.4854,0
"40132","40132","Hornell, NY","NY",2022,"",13628878,11,11,0,0,0,1,0,0,0,1,0,54912,612989,48.4079,0,0,2.3905,0
"40213","40213","Hot Springs, AR","AR",2022,"Hot Springs, AR",116090101,6,3,0,0,0,1,2,0,0,3,0,124799,1990031,213.381,0,0,10.9194,0
"40213","40213","Hot Springs, AR","MT",2022,"",116090101,10,10,0,0,0,1,2,0,0,3,0,124799,1990031,213.381,0,0,10.9194,0
"40267","40267","Hot Springs Village, AR","MT",2022,"",36760396,10,10,0,0,0,0,1,0,0,1,0,19528,231973,35.2596,0,0,1.8732,0
"40294","40294","Houghton, MI","MI",2022,"",21669322,8,6,1,0,100,2,3,0,0,2,0,101124,577609,154.5538,0,0,15.3016,0
"40375","40375","Houma, LA","LA",2022,"",236754561,19,19,1,0,0,2,3,0,0,3,0,43491,1962702,260.4822,0,0,9.6049,0
"40375","40375","Houma, LA","LA",2022,"Houma, LA",236754561,10,7,2,0,50,2,3,0,0,3,0,43491,1962702,260.4822,0,0,9.6049,0
"40429","40429","Houston, TX","MO",2022,"",4306490558,2,2,0,0,0,8,5,1,0,6,7,34509773,673014274,2047.8404,1896345,177032,145.0528,357527250
"40429","40429","Houston, TX","TX",2022,"Houston, TX",4306490558,1328,450,302,0,52.9801324503311,8,5,1,0,6,7,34509773,673014274,2047.8404,1896345,177032,145.0528,357527250
"40537","40537","Hudson, NY","NY",2022,"",14652025,4,2,0,0,0,2,0,0,0,0,2,49813,465210,178.6416,0,0,9.9291,0
"40547","40547","Hudson, WI--MN","NY",2022,"",36562285,4,2,0,0,0,2,0,0,0,0,2,49813,465210,178.6416,0,0,9.9291,0
"40564","40564","Hugo, OK","OK",2022,"",8443841,0,0,8,0,0,0,2,0,0,1,0,69424,1448908,48.7339,0,0,1.8781,0
"40591","40591","Hugoton, KS","OK",2022,"",4270765,0,0,8,0,0,0,2,0,0,1,0,69424,1448908,48.7339,0,0,1.8781,0
"40645","40645","Humboldt, TN","NE",2022,"",15487201,3,3,0,0,0,0,1,0,0,1,0,10533,88418,47.0809,0,0,3.5836,0
"40726","40726","Huntington, IN","IN",2022,"",28177676,15,15,4,50,100,1,2,0,0,1,0,41388,764550,36.2673,0,0,1.5297,0
"40753","40753","Huntington, WV--KY--OH","IN",2022,"",337756213,15,15,4,50,100,4,5,0,0,5,2,1364692,9724980,508.4641,0,0,23.2966,3874462
"40753","40753","Huntington, WV--KY--OH","KY",2022,"Huntington, WV--KY--OH",337756213,12,6,3,0,100,4,5,0,0,5,2,1364692,9724980,508.4641,0,0,23.2966,3874462
"40753","40753","Huntington, WV--KY--OH","OH",2022,"Huntington, WV--KY--OH",337756213,20,13,0,0,0,4,5,0,0,5,2,1364692,9724980,508.4641,0,0,23.2966,3874462
"40753","40753","Huntington, WV--KY--OH","WV",2022,"Huntington, WV--KY--OH",337756213,33,23,0,0,0,4,5,0,0,5,2,1364692,9724980,508.4641,0,0,23.2966,3874462
"40780","40780","Huntsville, AL","AL",2022,"",543214186,9,9,0,0,0,2,3,0,0,3,0,556881,6412984,251.71,0,0,15.4192,2884397
"40780","40780","Huntsville, AL","AL",2022,"Huntsville, AL",543214186,32,16,6,0,0,2,3,0,0,3,0,556881,6412984,251.71,0,0,15.4192,2884397
"40807","40807","Huntsville, TX","AL",2022,"",43901732,9,9,0,0,0,1,2,0,0,1,0,51077,414389,106.3354,0,0,2.3323,0
"40834","40834","Huron, CA","SD",2022,"",3795224,14,14,3,0,0,0,1,0,0,1,0,149541,747224,53.4227,0,0,4.416,0
"40861","40861","Huron, SD","SD",2022,"",18647542,14,14,3,0,0,0,1,0,0,1,0,149541,747224,53.4227,0,0,4.416,0
"40915","40915","Hutchinson, KS","KS",2022,"",55942906,11,6,2,0,0,2,2,0,0,2,0,39521,1160117,110.9533,0,0,5.1632,0
"40942","40942","Hutchinson, MN","KS",2022,"",17109650,11,6,2,0,0,2,2,0,0,2,0,39521,1160117,110.9533,0,0,5.1632,0
"41158","41158","Independence, KS","KS",2022,"",14751020,25,25,0,0,0,0,1,0,0,1,0,443883,1560259,49.7452,0,0,1.2683,0
"41185","41185","Indiana, PA","PA",2022,"",30578936,19,11,2,0,0,2,2,0,0,2,0,1024027,3307381,172.1742,0,0,7.7124,0
"41212","41212","Indianapolis, IN","IN",2022,"Indianapolis, IN",1827732282,159,104,43,2.32558139534884,100,9,10,1,0,9,5,7859982,117496952,1244.2908,0,0,60.02,33250422
"41212","41212","Indianapolis, IN","PA",2022,"",1827732282,19,11,2,0,0,9,10,1,0,9,5,7859982,117496952,1244.2908,0,0,60.02,33250422
"41347","41347","Indio--Cathedral City, CA","CA",2022,"Indio--Palm Desert--Palm Springs, CA",372764825,95,60,2,0,0,1,2,0,0,2,1,1732116,40077426,359.6155,0,0,17.7432,20650465
"41536","41536","Ionia, MI","MI",2022,"",18553129,8,8,1,0,100,0,1,0,0,1,0,80927,724404,64.0442,0,0,4.6673,0
"41590","41590","Iowa City, IA","IA",2022,"Iowa City, IA",116984766,28,25,2,100,100,6,5,0,0,5,2,1623375,16296051,604.4363,0,0,85.4217,9057387
"41752","41752","Ironwood, MI--WI","MI",2022,"",13636840,6,6,1,0,100,0,1,0,0,1,0,41735,623183,51.7207,0,0,1.9864,0
"41914","41914","Ithaca, NY","NY",2022,"Ithaca, NY",63621676,48,31,3,0,33.3333333333333,2,2,0,0,1,1,4105848,16552775,195.1031,0,0,25.6527,11372281
"42022","42022","Jackson, AL","CA",2022,"",7452558,17,11,22,0,50,9,11,0,0,9,0,480578,8775139,871.2287,0,0,43.3193,0
"42022","42022","Jackson, AL","KY",2022,"",7452558,15,15,22,0,0,9,11,0,0,9,0,480578,8775139,871.2287,0,0,43.3193,0
"42022","42022","Jackson, AL","MS",2022,"",7452558,13,13,0,0,0,9,11,0,0,9,0,480578,8775139,871.2287,0,0,43.3193,0
"42022","42022","Jackson, AL","WY",2022,"",7452558,28,20,11,0,0,9,11,0,0,9,0,480578,8775139,871.2287,0,0,43.3193,0
"42157","42157","Jackson, MI","CA",2022,"",149479601,17,11,22,0,50,10,12,0,0,11,0,950893,13755557,1123.968,0,0,56.5835,892752
"42157","42157","Jackson, MI","KY",2022,"",149479601,15,15,22,0,0,10,12,0,0,11,0,950893,13755557,1123.968,0,0,56.5835,892752
"42157","42157","Jackson, MI","MI",2022,"Jackson, MI",149479601,18,9,34,64.7058823529412,100,10,12,0,0,11,0,950893,13755557,1123.968,0,0,56.5835,892752
"42157","42157","Jackson, MI","MS",2022,"",149479601,13,13,0,0,0,10,12,0,0,11,0,950893,13755557,1123.968,0,0,56.5835,892752
"42157","42157","Jackson, MI","WY",2022,"",149479601,28,20,11,0,0,10,12,0,0,11,0,950893,13755557,1123.968,0,0,56.5835,892752
"42211","42211","Jackson, MS","CA",2022,"",628001905,17,11,22,0,50,10,12,0,0,9,2,873786,17239831,1174.1351,0,0,54.793,962389
"42211","42211","Jackson, MS","KY",2022,"",628001905,15,15,22,0,0,10,12,0,0,9,2,873786,17239831,1174.1351,0,0,54.793,962389
"42211","42211","Jackson, MS","MS",2022,"",628001905,13,13,0,0,0,10,12,0,0,9,2,873786,17239831,1174.1351,0,0,54.793,962389
"42211","42211","Jackson, MS","MS",2022,"Jackson, MS",628001905,28,14,34,0,0,10,12,0,0,9,2,873786,17239831,1174.1351,0,0,54.793,962389
"42211","42211","Jackson, MS","WY",2022,"",628001905,28,20,11,0,0,10,12,0,0,9,2,873786,17239831,1174.1351,0,0,54.793,962389
"42265","42265","Jackson, TN","CA",2022,"",132536689,17,11,22,0,50,10,12,0,0,11,0,848000,12149847,1035.3141,0,0,53.5808,1594269
"42265","42265","Jackson, TN","KY",2022,"",132536689,15,15,22,0,0,10,12,0,0,11,0,848000,12149847,1035.3141,0,0,53.5808,1594269
"42265","42265","Jackson, TN","MS",2022,"",132536689,13,13,0,0,0,10,12,0,0,11,0,848000,12149847,1035.3141,0,0,53.5808,1594269
"42265","42265","Jackson, TN","TN",2022,"Jackson, TN",132536689,17,11,12,0,0,10,12,0,0,11,0,848000,12149847,1035.3141,0,0,53.5808,1594269
"42265","42265","Jackson, TN","WY",2022,"",132536689,28,20,11,0,0,10,12,0,0,11,0,848000,12149847,1035.3141,0,0,53.5808,1594269
"42319","42319","Jackson, WY","CA",2022,"",10595632,17,11,22,0,50,9,11,0,0,9,0,480578,8775139,871.2287,0,0,43.3193,0
"42319","42319","Jackson, WY","KY",2022,"",10595632,15,15,22,0,0,9,11,0,0,9,0,480578,8775139,871.2287,0,0,43.3193,0
"42319","42319","Jackson, WY","MS",2022,"",10595632,13,13,0,0,0,9,11,0,0,9,0,480578,8775139,871.2287,0,0,43.3193,0
"42319","42319","Jackson, WY","WY",2022,"",10595632,28,20,11,0,0,9,11,0,0,9,0,480578,8775139,871.2287,0,0,43.3193,0
"42346","42346","Jacksonville, FL","CA",2022,"",1375210319,17,11,22,0,50,14,14,2,1,12,4,8589452,137549580,2896.8887,102389,9456,175.9868,33672757
"42346","42346","Jacksonville, FL","FL",2022,"Jacksonville, FL",1375210319,208,108,138,27.536231884058,48.5507246376812,14,14,2,1,12,4,8589452,137549580,2896.8887,102389,9456,175.9868,33672757
"42346","42346","Jacksonville, FL","IL",2022,"",1375210319,32,32,8,0,0,14,14,2,1,12,4,8589452,137549580,2896.8887,102389,9456,175.9868,33672757
"42346","42346","Jacksonville, FL","KY",2022,"",1375210319,15,15,22,0,0,14,14,2,1,12,4,8589452,137549580,2896.8887,102389,9456,175.9868,33672757
"42346","42346","Jacksonville, FL","MS",2022,"",1375210319,13,13,0,0,0,14,14,2,1,12,4,8589452,137549580,2896.8887,102389,9456,175.9868,33672757
"42346","42346","Jacksonville, FL","WY",2022,"",1375210319,28,20,11,0,0,14,14,2,1,12,4,8589452,137549580,2896.8887,102389,9456,175.9868,33672757
"42373","42373","Jacksonville, IL","CA",2022,"",30005991,17,11,22,0,50,11,13,1,0,10,0,571759,10648090,925.6544,0,0,45.8461,0
"42373","42373","Jacksonville, IL","IL",2022,"",30005991,32,32,8,0,0,11,13,1,0,10,0,571759,10648090,925.6544,0,0,45.8461,0
"42373","42373","Jacksonville, IL","KY",2022,"",30005991,15,15,22,0,0,11,13,1,0,10,0,571759,10648090,925.6544,0,0,45.8461,0
"42373","42373","Jacksonville, IL","MS",2022,"",30005991,13,13,0,0,0,11,13,1,0,10,0,571759,10648090,925.6544,0,0,45.8461,0
"42373","42373","Jacksonville, IL","WY",2022,"",30005991,28,20,11,0,0,11,13,1,0,10,0,571759,10648090,925.6544,0,0,45.8461,0
"42400","42400","Jacksonville, NC","CA",2022,"",185068514,17,11,22,0,50,12,14,1,0,11,1,1771838,13587210,1048.5498,0,0,53.1466,0
"42400","42400","Jacksonville, NC","IL",2022,"",185068514,32,32,8,0,0,12,14,1,0,11,1,1771838,13587210,1048.5498,0,0,53.1466,0
"42400","42400","Jacksonville, NC","KY",2022,"",185068514,15,15,22,0,0,12,14,1,0,11,1,1771838,13587210,1048.5498,0,0,53.1466,0
"42400","42400","Jacksonville, NC","MS",2022,"",185068514,13,13,0,0,0,12,14,1,0,11,1,1771838,13587210,1048.5498,0,0,53.1466,0
"42400","42400","Jacksonville, NC","NC",2022,"Jacksonville, NC",185068514,20,20,2,0,0,12,14,1,0,11,1,1771838,13587210,1048.5498,0,0,53.1466,0
"42400","42400","Jacksonville, NC","WY",2022,"",185068514,28,20,11,0,0,12,14,1,0,11,1,1771838,13587210,1048.5498,0,0,53.1466,0
"42427","42427","Jacksonville, TX","CA",2022,"",25230267,17,11,22,0,50,11,13,1,0,10,0,571759,10648090,925.6544,0,0,45.8461,0
"42427","42427","Jacksonville, TX","IL",2022,"",25230267,32,32,8,0,0,11,13,1,0,10,0,571759,10648090,925.6544,0,0,45.8461,0
"42427","42427","Jacksonville, TX","KY",2022,"",25230267,15,15,22,0,0,11,13,1,0,10,0,571759,10648090,925.6544,0,0,45.8461,0
"42427","42427","Jacksonville, TX","MS",2022,"",25230267,13,13,0,0,0,11,13,1,0,10,0,571759,10648090,925.6544,0,0,45.8461,0
"42427","42427","Jacksonville, TX","WY",2022,"",25230267,28,20,11,0,0,11,13,1,0,10,0,571759,10648090,925.6544,0,0,45.8461,0
