"fips"|"inactive_win12"|"undergrad_school_prog"|"grad_school_prog"|"hbcu"|"hospital"|"medical_school_prog"|"tribal_school_prog"|"public_college_university"|"post_secondary_institution"|"degree_granting"|"grants_associates_certificate_only"|"not_degree_granting"|"size_lt1k"|"size_1k_10k"|"size_gt10k"|"cost_undergrad_instate"|"cost_undergrad_outstate"|"cost_grad_instate"|"cost_grad_outstate"|"cost_oncampus_living"|"ft_noninst_academic_staff"|"ft_community_admin_staff"|"total_instructional_staff"|"total_inst_staff_salary"|"est_avg_inst_staff_salary"|"no_reported_inst_staff"
"517900001001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"517900005003"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|30240|30240|12506|12506|9230|207|66|162|10444390|64471.5432098765|0
"518000652001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"518000755011"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"518100402002"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|34960|34960|NA|NA|8768|188|76|182|12993004|71390.1318681319|0
"518100410042"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"518100426001"|0|1|0|0|0|0|0|1|1|1|0|0|1|0|0|15750|15750|NA|NA|NA|21|12|14|524160|37440|0
"518100428021"|0|1|0|0|0|0|0|1|1|1|0|0|1|0|0|15750|15750|NA|NA|NA|21|12|14|524160|37440|0
"518100432001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"518100434001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"518100434002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"518100444021"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|5280|5280|NA|NA|NA|4|1|2|4320|2160|0
"518100454233"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"518100456032"|0|1|0|0|0|0|0|1|1|1|0|0|1|0|0|17496|17496|NA|NA|10044|23|4|22|1103050|50138.6363636364|0
"518100456042"|0|1|1|0|0|0|0|1|1|1|0|0|1|0|0|17234|17234|17514|17514|NA|42|5|30|2137704|71256.8|0
"518100456043"|0|2|1|0|0|0|0|2|2|1|0|1|2|0|0|NA|NA|NA|NA|NA|42|5|30|2137704|NA|0
"518100460021"|0|2|1|0|0|0|0|2|2|2|1|0|1|0|1|27920|27920|NA|NA|NA|612|65|892|57129494|112950.672058694|0
"518100460052"|0|1|0|0|0|0|0|1|1|1|0|0|1|0|0|15972|15972|NA|NA|NA|36|21|34|1726554|50781|0
"518100460091"|0|2|1|0|0|0|0|2|2|2|1|0|1|0|1|27920|27920|NA|NA|NA|612|65|892|57129494|112950.672058694|0
"518100462073"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|15900|15900|12726|12726|8480|499|181|302|25313050|83818.0463576159|0
"518100462191"|0|1|1|0|0|0|0|1|1|1|0|0|1|0|0|7320|7320|7320|7320|NA|1|0|10|507304|50730.4|0
"518100462221"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"518303701001"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|13127|36158|9000|24686|11382|1698|403|1368|136699966|99926.8757309942|0
"518303701002"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|13127|36158|9000|24686|11382|1698|403|1368|136699966|99926.8757309942|0
"518400003012"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|30132|30132|20304|20304|9990|394|144|502|38898456|77486.9641434263|0
"530050108102"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530050112001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530050113002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530079608024"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|3393|3800|NA|NA|6270|146|73|144|8900706|61810.4583333333|0
"530079610001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530090012002"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|4153|4560|NA|NA|NA|111|42|86|4815770|55997.3255813954|0
"530110412031"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530110413183"|0|1|0|0|0|0|0|1|0|0|0|0|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530110413291"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|21004|21004|33360|33360|NA|60|32|144|7960402|55280.5694444444|0
"530110426001"|0|1|0|0|0|0|0|1|1|1|0|0|0|0|1|3322|8665|NA|NA|NA|378|176|396|24665184|62285.8181818182|0
"530110426002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|14500|14500|NA|NA|NA|0|0|0|0|NA|0
"530110426003"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|14500|14500|NA|NA|NA|0|0|0|0|NA|0
"530110428002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530150004001"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|3783|4317|NA|NA|NA|221|61|138|8337410|60416.0144927536|0
"530150006021"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|3783|4317|NA|NA|NA|221|61|138|8337410|60416.0144927536|0
"530150010001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530150021002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530210202001"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|3580|5853|NA|NA|NA|239|117|254|14686158|57819.5196850394|0
"530210203001"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|3580|5853|NA|NA|NA|239|117|254|14686158|57819.5196850394|0
"530210203002"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|3580|5853|NA|NA|NA|239|117|254|14686158|57819.5196850394|0
"530210203003"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|3580|5853|NA|NA|NA|239|117|254|14686158|57819.5196850394|0
"530250102002"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|3852|4265|NA|NA|7632|143|38|92|5501436|59798.2173913043|0
"530250108001"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|3852|4265|NA|NA|7632|143|38|92|5501436|59798.2173913043|0
"530250108002"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|3852|4265|NA|NA|7632|143|38|92|5501436|59798.2173913043|0
"530270009005"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|3393|8738|NA|NA|NA|94|29|134|8461104|63142.5671641791|0
"530270009006"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|3393|8738|NA|NA|NA|94|29|134|8461104|63142.5671641791|0
"530299702001"|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530299719001"|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530299720002"|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530319504002"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|14550|14550|NA|NA|NA|5|2|12|635456|52954.6666666667|0
"530330012004"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530330012005"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530330019001"|0|2|0|0|0|0|0|2|2|2|1|0|1|1|0|NA|NA|NA|NA|NA|239|80|226|13844846|126545.978021978|0
"530330036001"|0|0|1|0|0|0|0|1|1|1|0|0|1|0|0|NA|NA|18500|18500|NA|0|0|2|80000|40000|0
"530330036002"|0|0|1|0|0|0|0|1|1|1|0|0|1|0|0|NA|NA|18500|18500|NA|0|0|2|80000|40000|0
"530330036004"|0|0|1|0|0|0|0|1|1|1|0|0|1|0|0|NA|NA|18500|18500|NA|0|0|2|80000|40000|0
"530330053021"|0|1|1|0|1|1|0|1|1|1|0|0|0|0|1|9694|33732|15207|27255|11691|9431|1165|4166|477918778|114718.861737878|0
"530330054002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530330054003"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530330058014"|0|1|1|0|0|0|0|1|1|1|0|0|1|0|0|30240|30240|33000|33000|NA|4|0|4|220000|55000|0
"530330059001"|0|1|1|0|0|0|0|1|1|1|0|0|1|0|0|30240|30240|33000|33000|NA|4|0|4|220000|55000|0
"530330059003"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|38520|38520|27432|27432|11781|396|242|430|34087334|79272.8697674419|0
"530330071002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|17531|17531|NA|NA|NA|0|0|0|0|NA|0
"530330072001"|0|1|1|0|0|0|0|1|1|1|0|0|1|0|0|21600|21600|18954|18954|NA|22|11|68|4283214|62988.4411764706|0
"530330072002"|0|2|2|0|0|0|0|2|2|2|0|0|1|1|0|38348|38348|32868|32868|NA|153|46|122|8299762|137368.959694989|0
"530330073001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530330073002"|0|2|1|0|0|0|0|2|2|1|0|1|2|0|0|NA|NA|NA|NA|NA|83|26|102|5698684|NA|0
"530330073003"|0|1|1|0|0|0|0|1|1|1|0|0|1|0|0|37920|37920|37920|37920|11600|83|26|102|5698684|55869.4509803922|0
"530330075004"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530330080013"|0|2|2|0|0|0|0|3|3|3|0|0|3|0|0|NA|NA|NA|NA|NA|74|9|58|4284344|224356.7|0
"530330080014"|0|1|2|0|0|0|0|2|2|2|0|0|2|0|0|NA|NA|30822|30822|NA|25|4|24|1866434|153241.7|0
"530330080022"|0|1|0|0|0|0|0|1|1|1|0|0|1|0|0|17460|17460|NA|NA|12456|49|5|34|2417910|71115|0
"530330081002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530330084001"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|3393|3800|NA|NA|NA|414|132|312|18844280|60398.3333333333|0
"530330086002"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|40500|40500|19353|19353|11499|731|270|1016|83439010|82125.0098425197|0
"530330090001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|3523|3523|NA|NA|NA|0|0|0|0|NA|0
"530330092002"|0|0|1|0|0|0|0|1|1|1|0|0|1|0|0|NA|NA|29100|29100|NA|0|0|0|0|NA|0
"530330093003"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|3393|3800|NA|NA|NA|227|73|160|9492026|59325.1625|0
"530330094002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|3523|3523|NA|NA|NA|0|0|0|0|NA|0
"530330108001"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|3393|3800|NA|NA|NA|227|73|160|9492026|59325.1625|0
"530330108003"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|3393|3800|NA|NA|NA|227|73|160|9492026|59325.1625|0
"530330109002"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|3393|3800|NA|NA|NA|227|73|160|9492026|59325.1625|0
"530330112002"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|3393|3800|NA|NA|NA|227|73|160|9492026|59325.1625|0
"530330207002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530330209002"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|3328|6054|NA|NA|NA|237|81|258|16176714|62700.4418604651|0
"530330209003"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|3328|6054|NA|NA|NA|237|81|258|16176714|62700.4418604651|0
"530330218022"|0|3|1|0|0|0|0|3|3|2|0|1|1|2|0|NA|NA|NA|NA|NA|442|85|568|49123314|NA|0
"530330218042"|0|2|1|0|0|0|0|2|2|2|0|0|0|2|0|13087|42470|NA|NA|NA|442|85|568|49123314|151819.188710267|0
"530330220012"|0|2|1|0|0|0|0|2|2|2|0|0|0|2|0|13087|42470|NA|NA|NA|442|85|568|49123314|151819.188710267|0
"530330223001"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|24609|24609|24711|24711|NA|189|43|74|5685432|76830.1621621622|0
"530330226031"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|2688|7625|NA|NA|NA|162|60|168|8917004|53077.4047619048|0
"530330226032"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|2688|7625|NA|NA|NA|162|60|168|8917004|53077.4047619048|0
"530330226033"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|2688|7625|NA|NA|NA|162|60|168|8917004|53077.4047619048|0
"530330226051"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|28800|28800|24000|24000|11350|122|35|120|11209904|93415.8666666667|0
"530330226052"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|28800|28800|24000|24000|11350|122|35|120|11209904|93415.8666666667|0
"530330227022"|0|2|2|0|0|0|0|2|2|2|0|0|1|1|0|40795|40795|33687|33687|NA|154|65|120|7377906|117575.315789474|0
"530330227023"|0|2|2|0|0|0|0|2|2|2|0|0|1|1|0|40795|40795|33687|33687|NA|154|65|120|7377906|117575.315789474|0
"530330234011"|0|1|0|0|0|0|0|1|1|1|0|0|0|0|1|3393|8737|NA|NA|NA|472|165|376|24415960|64936.0638297872|0
"530330234012"|0|1|0|0|0|0|0|1|1|1|0|0|0|0|1|3393|8737|NA|NA|NA|472|165|376|24415960|64936.0638297872|0
"530330234013"|0|1|0|0|0|0|0|1|1|1|0|0|0|0|1|3393|8737|NA|NA|NA|472|165|376|24415960|64936.0638297872|0
"530330237001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530330237002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530330253021"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|NA|NA|NA|NA|NA|20|11|34|2171932|63880.3529411765|0
"530330253022"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|NA|NA|NA|NA|NA|20|11|34|2171932|63880.3529411765|0
"530330253023"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|NA|NA|NA|NA|NA|20|11|34|2171932|63880.3529411765|0
"530330254001"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|3604|3604|NA|NA|NA|146|32|144|8630568|59934.5|0
"530330261004"|0|4|1|0|0|0|0|4|3|3|1|0|4|0|0|NA|NA|NA|NA|NA|22|4|30|1520706|NA|0
"530330262001"|0|4|1|0|0|0|0|4|3|3|1|0|4|0|0|NA|NA|NA|NA|NA|22|4|30|1520706|NA|0
"530330262003"|0|4|1|0|0|0|0|4|3|3|1|0|4|0|0|NA|NA|NA|NA|NA|22|4|30|1520706|NA|0
"530330272002"|0|1|0|0|0|0|0|1|1|0|0|0|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530330290031"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|3056|3056|NA|NA|NA|292|98|298|17621316|59131.932885906|0
"530330290032"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|3056|3056|NA|NA|NA|292|98|298|17621316|59131.932885906|0
"530330290034"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|3056|3056|NA|NA|NA|292|98|298|17621316|59131.932885906|0
"530330290041"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|3056|3056|NA|NA|NA|292|98|298|17621316|59131.932885906|0
"530330300061"|0|2|0|0|0|0|0|2|2|0|0|2|2|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530330300062"|0|2|0|0|0|0|0|2|2|0|0|2|2|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530330304011"|0|1|1|0|0|0|0|1|0|0|0|0|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530330304013"|0|1|1|0|0|0|0|1|0|0|0|0|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530330304015"|0|1|1|0|0|0|0|1|0|0|0|0|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530330306003"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530330307001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530330307002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530330312061"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|4099|4509|NA|NA|NA|350|101|306|19029340|62187.385620915|0
"530330312062"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|4099|4509|NA|NA|NA|350|101|306|19029340|62187.385620915|0
"530350805001"|0|2|0|0|0|0|0|2|2|2|1|0|1|1|0|14193|14639|NA|NA|NA|234|71|248|14302070|NA|0
"530350806004"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|3393|3839|NA|NA|9588|234|71|248|14302070|57669.6370967742|0
"530350806005"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|3393|3839|NA|NA|9588|234|71|248|14302070|57669.6370967742|0
"530350814001"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|10800|10800|NA|NA|NA|0|0|0|0|NA|0
"530359401001"|0|1|0|0|0|0|0|1|1|1|0|0|1|0|0|18975|18975|NA|NA|NA|11|3|0|0|NA|0
"530359401003"|0|1|0|0|0|0|0|1|1|1|0|0|1|0|0|18975|18975|NA|NA|NA|11|3|0|0|NA|0
"530359401004"|0|1|0|0|0|0|0|1|1|1|0|0|1|0|0|18975|18975|NA|NA|NA|11|3|0|0|NA|0
"530379754013"|0|1|1|0|0|0|0|1|1|1|0|0|0|0|1|5907|19710|8586|20112|10175|919|328|934|61203364|65528.2269807281|0
"530379754024"|0|1|1|0|0|0|0|1|1|1|0|0|0|0|1|5907|19710|8586|20112|10175|919|328|934|61203364|65528.2269807281|0
"530419707003"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|3846|4254|NA|NA|10140|153|58|152|9135354|60101.0131578947|0
"530530607005"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|46310|46310|30847|30847|11800|377|109|484|43750236|90393.0495867769|0
"530530609032"|0|1|1|0|0|0|0|1|1|1|0|0|1|0|0|7425|7425|6720|6720|NA|23|10|24|1020000|42500|0
"530530609054"|0|1|1|0|0|0|0|1|1|1|0|0|1|0|0|7425|7425|6720|6720|NA|23|10|24|1020000|42500|0
"530530610021"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|3476|8820|NA|NA|NA|269|105|282|17776144|63035.9716312057|0
"530530610022"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|3476|8820|NA|NA|NA|269|105|282|17776144|63035.9716312057|0
"530530614001"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|3657|9063|NA|NA|NA|173|60|186|12082814|64961.3655913979|0
"530530614002"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|3657|9063|NA|NA|NA|173|60|186|12082814|64961.3655913979|0
"530530614003"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|3657|9063|NA|NA|NA|173|60|186|12082814|64961.3655913979|0
"530530616021"|0|2|1|0|0|0|0|2|2|2|1|0|1|1|0|20818|44856|NA|NA|NA|294|68|516|45041596|131277.404761905|0
"530530617005"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530530626001"|0|4|1|0|0|0|0|4|4|2|1|2|3|1|0|NA|NA|NA|NA|NA|294|68|516|45041596|NA|0
"530530626002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530530712071"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|3393|3801|NA|NA|NA|90|40|94|1590472|16919.914893617|0
"530530712072"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|3393|3801|NA|NA|NA|90|40|94|1590472|16919.914893617|0
"530530715042"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|39080|39080|25381|25381|10330|410|131|458|30791626|67230.6244541485|0
"530530715043"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|39080|39080|25381|25381|10330|410|131|458|30791626|67230.6244541485|0
"530530715044"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|39080|39080|25381|25381|10330|410|131|458|30791626|67230.6244541485|0
"530530718071"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|5040|10736|NA|NA|NA|160|32|176|11186064|63557.1818181818|0
"530530721073"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|3393|3801|NA|NA|9583|224|85|154|3467440|22515.8441558442|0
"530530721074"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|3393|3801|NA|NA|9583|224|85|154|3467440|22515.8441558442|0
"530579523013"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|3800|4300|NA|NA|9600|260|67|206|12677958|61543.4854368932|0
"530610401002"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|3393|8738|NA|NA|10140|322|96|252|15169486|60196.373015873|0
"530610408002"|0|1|0|0|0|0|0|1|0|0|0|0|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530610413042"|0|1|0|0|0|0|0|1|1|0|0|0|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530610418052"|0|2|0|0|0|0|0|2|2|1|1|1|2|0|0|NA|NA|NA|NA|NA|17|2|18|768662|NA|0
"530610419033"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530610419041"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530610419042"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530610419043"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530610511003"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530610515002"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|3386|8726|NA|NA|10140|399|238|254|16219612|63856.7401574803|0
"530610515003"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|3386|8726|NA|NA|10140|399|238|254|16219612|63856.7401574803|0
"530610528032"|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530630002002"|0|1|0|0|0|0|0|1|0|0|0|0|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530630019002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530630025004"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|38980|38980|16457|16457|11158|824|286|886|73604512|83075.0699774266|0
"530630025005"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530630035002"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530630036002"|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|2688|7625|NA|NA|NA|196|40|280|15786190|56379.25|0
"530630104011"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530630108001"|0|1|0|0|0|0|0|1|1|1|0|0|1|0|0|12960|12960|9720|9720|NA|11|8|8|393380|49172.5|0
"530630109002"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|39600|39600|11952|11952|11170|300|93|352|22745354|64617.4829545455|0
"530630111022"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|9125|9125|NA|NA|NA|0|0|0|0|NA|0
"530630117011"|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|NA|NA|NA|NA|NA|23|2|22|1016562|46207.3636363636|0
"530630117021"|0|2|0|0|0|0|0|2|2|0|0|1|2|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530630118001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530630129012"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530630140011"|0|1|1|0|0|0|0|1|1|1|0|0|0|0|1|6110|22502|10953|25438|10941|865|249|940|71985664|76580.4936170213|0
"530630140014"|0|1|1|0|0|0|0|1|1|1|0|0|0|0|1|6110|22502|10953|25438|10941|865|249|940|71985664|76580.4936170213|0
"530630140015"|0|1|1|0|0|0|0|1|1|1|0|0|0|0|1|6110|22502|10953|25438|10941|865|249|940|71985664|76580.4936170213|0
"530630145003"|0|1|0|0|0|0|0|1|1|1|1|0|0|0|1|2688|7625|NA|NA|NA|279|63|408|23738344|58182.2156862745|0
"530670101001"|0|1|0|0|0|0|0|1|1|0|0|1|1|0|0|NA|NA|NA|NA|NA|0|0|0|0|NA|0
"530670109101"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|3852|9261|NA|NA|NA|212|58|178|10279722|57751.2471910112|0
"530670109102"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|3852|9261|NA|NA|NA|212|58|178|10279722|57751.2471910112|0
"530670112002"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|33950|33950|13800|13800|10700|154|54|166|9672236|58266.4819277108|0
"530670112003"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|33950|33950|13800|13800|10700|154|54|166|9672236|58266.4819277108|0
"530670120002"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|6534|23007|9579|22137|9360|480|151|326|23494908|72070.2699386503|0
"530670120003"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|6534|23007|9579|22137|9360|480|151|326|23494908|72070.2699386503|0
"530719202001"|0|1|1|0|0|0|0|1|1|1|0|0|0|1|0|26100|26100|23088|23088|7350|137|35|200|12235572|61177.86|0
"530719202002"|0|1|0|0|0|0|0|1|1|1|1|0|0|1|0|4203|5670|NA|NA|NA|225|111|244|14278528|58518.5573770492|0
